id	filename	md5	size	state
191fc5b7-3075-4ffb-bc1d-419a91ee234e	191fc5b7-3075-4ffb-bc1d-419a91ee234e/isoforms.quantification.txt	9bf612ae410130cf9c7755c6cf443e72	264268	submitted
197c71b0-8d42-42b8-a8e0-b8057e445bb9	197c71b0-8d42-42b8-a8e0-b8057e445bb9/isoforms.quantification.txt	0670f2ac1eee70ef5c1bc2ec820b790b	326415	submitted
19e1a089-7366-47ac-8475-7fe5466b7d3d	19e1a089-7366-47ac-8475-7fe5466b7d3d/isoforms.quantification.txt	0ef5ef97193e04f6b33d9db945b8d457	234361	submitted
1b837f3a-6bc4-486f-803b-740da0682cff	1b837f3a-6bc4-486f-803b-740da0682cff/isoforms.quantification.txt	1e90a100e68f489e93e7b5cf5b4e8ecc	259104	submitted
1c4f4b06-bddd-4fba-a7f7-5bfbf553dfa3	1c4f4b06-bddd-4fba-a7f7-5bfbf553dfa3/isoforms.quantification.txt	87d0a471cc3ef4f6888b8f50d78da3d1	334105	submitted
1cb7fbd7-0320-48b5-a2d9-180558356f3a	1cb7fbd7-0320-48b5-a2d9-180558356f3a/isoforms.quantification.txt	b302d00d7d968b7a073aa384c5ce81e3	429876	submitted
1cefa1a3-216c-4624-b8ef-22c83e3f0be7	1cefa1a3-216c-4624-b8ef-22c83e3f0be7/isoforms.quantification.txt	0eeb93491a39ff5bdfc880bf21104455	308036	submitted
1d94d91d-c001-483e-9b8d-d43682c9e044	1d94d91d-c001-483e-9b8d-d43682c9e044/isoforms.quantification.txt	b6591b08b4f631f0502c1da7a1f8243b	306070	submitted
1faf2b32-fcc1-4ae2-939f-f468350d749c	1faf2b32-fcc1-4ae2-939f-f468350d749c/isoforms.quantification.txt	023e93c345698922b08ce85a86e4eaca	268282	submitted
20178941-59cf-4ccb-a810-70c7704a14b5	20178941-59cf-4ccb-a810-70c7704a14b5/isoforms.quantification.txt	48416f7d205d81919663b23b314dd9c7	302010	submitted
20c0466b-66a2-4dde-81f6-b5549b230329	20c0466b-66a2-4dde-81f6-b5549b230329/isoforms.quantification.txt	8aa8f9b1d30912ab4f8f802936a6325b	349579	submitted
20d56627-26a4-4e36-9eca-91a009ce96de	20d56627-26a4-4e36-9eca-91a009ce96de/isoforms.quantification.txt	3c1c5edfad1dcc2633f36cf427cc7528	438802	submitted
21656d8a-7810-4ab1-b888-19042949a77d	21656d8a-7810-4ab1-b888-19042949a77d/isoforms.quantification.txt	394fb8983c9c29d6661ba90cfa7819e3	350638	submitted
21b9a512-f308-48c1-8830-c544a387dbb5	21b9a512-f308-48c1-8830-c544a387dbb5/isoforms.quantification.txt	cb7bc2d028d0688ad805980ce3c047c3	265363	submitted
21e33143-97b0-47ca-b5d2-7771bdb5b12d	21e33143-97b0-47ca-b5d2-7771bdb5b12d/isoforms.quantification.txt	d295e2f59ed5db6de4c4dea3299e32a8	262912	submitted
21e3632c-db61-48b7-816d-09097ca84857	21e3632c-db61-48b7-816d-09097ca84857/isoforms.quantification.txt	ad3a0adba53ada9316e2f9ecedd6d946	289311	submitted
2226def2-3310-4c5f-91b9-7fc3f5b11166	2226def2-3310-4c5f-91b9-7fc3f5b11166/isoforms.quantification.txt	3280bf7696c24d0a5cf7d4866a507150	348228	submitted
229957fd-0f64-44f9-bc69-3bbfc84271bf	229957fd-0f64-44f9-bc69-3bbfc84271bf/isoforms.quantification.txt	d6b5cad564960f2c445e82e20bd8f345	338835	submitted
22d291f2-e190-4963-9f09-56066a4cb17f	22d291f2-e190-4963-9f09-56066a4cb17f/isoforms.quantification.txt	7538c247a70f7eb9be373d823e0e8313	299639	submitted
234fb13e-d87c-4de3-b500-b6955a5051b5	234fb13e-d87c-4de3-b500-b6955a5051b5/isoforms.quantification.txt	2a79409fd07fadf615c294c3b17c06ce	322725	submitted
23bcd7ad-6572-42b9-aa20-84f75eb72abd	23bcd7ad-6572-42b9-aa20-84f75eb72abd/isoforms.quantification.txt	3e83928a00ab1a34f16fd3a16950fca9	242502	submitted
249a746e-0962-4bfc-bcb8-832d06de0486	249a746e-0962-4bfc-bcb8-832d06de0486/isoforms.quantification.txt	8e3ad53560e3ad4377630dc24a521e11	315434	submitted
24a145d6-df47-4efb-90c4-1affbd749503	24a145d6-df47-4efb-90c4-1affbd749503/isoforms.quantification.txt	7422abb30b4a46806da8d742aead3036	261564	submitted
251f1b52-0623-44e1-81f5-e788b6d4715e	251f1b52-0623-44e1-81f5-e788b6d4715e/isoforms.quantification.txt	293a3123df4e1415172be65d243b0125	250129	submitted
26299e8d-6b1a-4935-8393-0a2008849c71	26299e8d-6b1a-4935-8393-0a2008849c71/isoforms.quantification.txt	bc09436bf9e03663d4bed042a9027669	317081	submitted
26d60acc-6478-4725-a6ca-1b52a917fbe1	26d60acc-6478-4725-a6ca-1b52a917fbe1/isoforms.quantification.txt	81d5d503f6e669d515f9614679ac4f86	279157	submitted
27446c90-415d-4795-8e6c-5e1599548986	27446c90-415d-4795-8e6c-5e1599548986/isoforms.quantification.txt	02e5fbdd160660057f32ad0790c25069	306566	submitted
27bb8319-d6e7-4d3b-a33b-23e53bd54d85	27bb8319-d6e7-4d3b-a33b-23e53bd54d85/isoforms.quantification.txt	2565bcfaf30c0a3912bd178ae6cbd2d8	187258	submitted
27ea987b-2943-40ad-b438-19940f789717	27ea987b-2943-40ad-b438-19940f789717/isoforms.quantification.txt	ebb325d6813eb80f3e7f165ff4a8a4a8	426416	submitted
27fec2cf-8725-49d1-9ce0-f39a08c517a1	27fec2cf-8725-49d1-9ce0-f39a08c517a1/isoforms.quantification.txt	deda005d6443df38eaf2158de59455a6	293254	submitted
284ccc3a-1b29-41fd-8b80-5b4b2252e573	284ccc3a-1b29-41fd-8b80-5b4b2252e573/isoforms.quantification.txt	52bd6ab274c394a1ad6c01cbb93c03ec	393941	submitted
296291c0-ab46-4c59-98ae-a04b31d9453f	296291c0-ab46-4c59-98ae-a04b31d9453f/isoforms.quantification.txt	1cfcee08abab90f95cb0237e37cc2cb1	310941	submitted
2a400328-6d2e-4aa4-b9c5-67005f29e3c1	2a400328-6d2e-4aa4-b9c5-67005f29e3c1/isoforms.quantification.txt	cf2b0b29b5566065fc104ce33b479394	270116	submitted
2a5106a8-b226-49b2-b27d-2e929fa9a1df	2a5106a8-b226-49b2-b27d-2e929fa9a1df/isoforms.quantification.txt	b74319154c73c3edb84cc5be88e63286	316459	submitted
2a82cc3f-288a-4442-816d-c33346a56ed3	2a82cc3f-288a-4442-816d-c33346a56ed3/isoforms.quantification.txt	22fee7f93dbc7007112607c981bde39c	295990	submitted
2a8da4d2-20c7-4552-ab40-384f88ce772c	2a8da4d2-20c7-4552-ab40-384f88ce772c/isoforms.quantification.txt	50970e12493d982a40bbfefd80c5284e	273511	submitted
2ab522ac-3c7b-4ea2-896f-61cab89d106b	2ab522ac-3c7b-4ea2-896f-61cab89d106b/isoforms.quantification.txt	55b854b99c41591fb9d7d1cf8d7394a3	270638	submitted
2b4e0993-f34c-4aff-acc1-32c32b28905d	2b4e0993-f34c-4aff-acc1-32c32b28905d/isoforms.quantification.txt	664cf0fab6647832088bc9dea9b153da	392191	submitted
2b5eeb49-8360-47c4-9b11-2b1b2f837a50	2b5eeb49-8360-47c4-9b11-2b1b2f837a50/isoforms.quantification.txt	c8fdf70c92d7d9d60d36c17ff4b6599c	309981	submitted
2b9fa490-7805-48db-9e8b-c22c9f66eba1	2b9fa490-7805-48db-9e8b-c22c9f66eba1/isoforms.quantification.txt	e46ed7a640f0b9fd86db6ddd3e0c2166	277510	submitted
2bc680e8-58b6-4269-a195-11374096536e	2bc680e8-58b6-4269-a195-11374096536e/isoforms.quantification.txt	ba86e6eebbd8b7ba077ea1611bc5a6f4	329300	submitted
2cb0383e-4788-4d2f-ace6-eb40dbfbdd7a	2cb0383e-4788-4d2f-ace6-eb40dbfbdd7a/isoforms.quantification.txt	9a5e6ad9db9d807eb040a6a24a64c4cc	234769	submitted
2cba7898-6f49-41f8-ad78-43677a61d351	2cba7898-6f49-41f8-ad78-43677a61d351/isoforms.quantification.txt	211c9361ff231a83c57ce817658928c6	383011	submitted
2d1ab5d6-7aa7-457c-b6ba-2dca7d1fc031	2d1ab5d6-7aa7-457c-b6ba-2dca7d1fc031/isoforms.quantification.txt	b04ba6fb7048c52324e1c18ab05afd06	318457	submitted
2d3b4998-7bc4-40c5-aea5-93b91a0fb703	2d3b4998-7bc4-40c5-aea5-93b91a0fb703/isoforms.quantification.txt	223b1f4b10c92651e20588eff4d8a35c	261729	submitted
2ddeec73-4f13-4c02-a7b5-68013e06c615	2ddeec73-4f13-4c02-a7b5-68013e06c615/isoforms.quantification.txt	b299e4ee7f3c77ad2ae86e636ade4699	192640	submitted
2df86085-549d-4409-9f0f-558e91b31871	2df86085-549d-4409-9f0f-558e91b31871/isoforms.quantification.txt	dd6f0211d4f0c89ae1f3391c572cb8a8	257838	submitted
2e71d19d-4dc6-48e6-8839-b7285a6839eb	2e71d19d-4dc6-48e6-8839-b7285a6839eb/isoforms.quantification.txt	4c1f08356d8c68a14f30bd101c1254c6	273005	submitted
2f085110-0321-4aca-9a10-ebc867016825	2f085110-0321-4aca-9a10-ebc867016825/isoforms.quantification.txt	5f6e99cf9fdd944b0bd05f3b5ae68a31	375764	submitted
2f31a67a-1bc0-446a-b384-f1701bc3ddc2	2f31a67a-1bc0-446a-b384-f1701bc3ddc2/isoforms.quantification.txt	d53b61d8ac440944dddd0baf9769a78b	310485	submitted
30a0d623-2fd6-4db2-b11d-6cb230eaffc2	30a0d623-2fd6-4db2-b11d-6cb230eaffc2/isoforms.quantification.txt	c74e7f458b5fa6aecae186d8434947f7	363483	submitted
3125bb14-4d55-46e6-a206-7f465bab1022	3125bb14-4d55-46e6-a206-7f465bab1022/isoforms.quantification.txt	1db22821d8693f28afef9cd22293b78b	307048	submitted
312dcd24-8cd4-418f-9ec9-dee8cbf074bd	312dcd24-8cd4-418f-9ec9-dee8cbf074bd/isoforms.quantification.txt	ab11a15bf949eb9f3bd8e1fc97a9ed6b	314138	submitted
31344eae-762c-42e4-b1eb-b7ef4d917c57	31344eae-762c-42e4-b1eb-b7ef4d917c57/isoforms.quantification.txt	6a336d99345c632c59866828cf59104d	292206	submitted
31646190-063d-4444-be41-4d27124888c4	31646190-063d-4444-be41-4d27124888c4/isoforms.quantification.txt	6fcbf3d6cc0ddd931251d145ab7e8cbe	278893	submitted
31c3bdda-fffb-4b5a-86cd-c5f01bb376db	31c3bdda-fffb-4b5a-86cd-c5f01bb376db/isoforms.quantification.txt	e036f7d229511a1b58faee807d61dac0	275764	submitted
31d23f44-29ab-4a73-bbbf-c4ec7cc7372f	31d23f44-29ab-4a73-bbbf-c4ec7cc7372f/isoforms.quantification.txt	fe0e58942ffbed5d1fd0d3178c255eb2	289179	submitted
328f3a75-3472-4378-9e74-1802637b9295	328f3a75-3472-4378-9e74-1802637b9295/isoforms.quantification.txt	d9da40bfae12631e2ceea2fd5cdd20b2	342159	submitted
330fea39-bee0-469b-89f0-73c0bd416adc	330fea39-bee0-469b-89f0-73c0bd416adc/isoforms.quantification.txt	9692593ad14d2cb68ca92fa6adb7d049	276961	submitted
3351241e-9027-4c0f-b2ce-787e6d1fda16	3351241e-9027-4c0f-b2ce-787e6d1fda16/isoforms.quantification.txt	bc68ef5cb71b77f66aeb5f6240d03de8	335417	submitted
33d71ec0-95d4-4370-9f26-3701dc990767	33d71ec0-95d4-4370-9f26-3701dc990767/isoforms.quantification.txt	8a7660b89cadf1307a6766ec52426e2e	247457	submitted
34bf292a-2d5e-4723-a384-c6ef992042d9	34bf292a-2d5e-4723-a384-c6ef992042d9/isoforms.quantification.txt	39dd3bd5c3c7d93a3def21f4402d85bd	301886	submitted
34f705da-9708-4ba3-8e9d-a48c66715ec4	34f705da-9708-4ba3-8e9d-a48c66715ec4/isoforms.quantification.txt	23f37050d2df93c9fdb0d6b07d4a5d67	402560	submitted
3541d269-3644-4e1a-8b75-8174148ac73a	3541d269-3644-4e1a-8b75-8174148ac73a/isoforms.quantification.txt	7496d94aa8ed2dc9a71854c311ffa877	258764	submitted
36431063-c27c-4d71-b4e0-80057e5fcab0	36431063-c27c-4d71-b4e0-80057e5fcab0/isoforms.quantification.txt	89c9fd1bf8a26ce8b0c5ebd4ea35f430	215220	submitted
37b90dfd-753c-434f-a214-fa9572fcf113	37b90dfd-753c-434f-a214-fa9572fcf113/isoforms.quantification.txt	4a4df7087ea5ee87eb8bba91cb3a41d8	327833	submitted
37ca1049-69e7-4716-a697-32944c84d482	37ca1049-69e7-4716-a697-32944c84d482/isoforms.quantification.txt	33b2d623e301b23938e774b7944efdea	217113	submitted
37fa6d1c-2e7c-438a-a4c9-5b7213f624dd	37fa6d1c-2e7c-438a-a4c9-5b7213f624dd/isoforms.quantification.txt	7feb4b11d4cb519f8f166fb0ba5909b9	360909	submitted
3855c3e4-15a1-4d50-9906-b59b6e6c09f1	3855c3e4-15a1-4d50-9906-b59b6e6c09f1/isoforms.quantification.txt	fcf4f858d63e4dde3530993b3c5dc899	264723	submitted
3928f830-11cd-408d-95c4-d2c5d55a4b5c	3928f830-11cd-408d-95c4-d2c5d55a4b5c/isoforms.quantification.txt	76caaa92bdc4b79de751562f75d27dc9	259918	submitted
39bbc9e9-68c7-4d14-938e-f0a111c4694f	39bbc9e9-68c7-4d14-938e-f0a111c4694f/isoforms.quantification.txt	1b42e895c9d52ab23e417671e761826b	245209	submitted
39e84b25-2a92-483e-91be-1acc526211fc	39e84b25-2a92-483e-91be-1acc526211fc/isoforms.quantification.txt	d00145b4cf5c45729cb341c08867bd01	379834	submitted
3aa705bf-2d85-45b7-80c4-637c27a8b3f1	3aa705bf-2d85-45b7-80c4-637c27a8b3f1/isoforms.quantification.txt	bbf2d8f07320d85d8c3016910363045e	441470	submitted
3b468859-73fa-42b0-a566-2346b671aadf	3b468859-73fa-42b0-a566-2346b671aadf/isoforms.quantification.txt	2e1e30f6ececd92739febab17b08ad13	284928	submitted
3b4bd47a-29a7-46fd-aee7-bd224648f512	3b4bd47a-29a7-46fd-aee7-bd224648f512/isoforms.quantification.txt	f9e4c8adca628c87ca327135fed84659	286184	submitted
3bedd19d-246f-4a7c-b4e0-933f665eb96a	3bedd19d-246f-4a7c-b4e0-933f665eb96a/isoforms.quantification.txt	c8335f771f3280e4d8e46d5a588e29ab	249678	submitted
3c3f17e2-83e5-47a7-a77b-be988e7a21db	3c3f17e2-83e5-47a7-a77b-be988e7a21db/isoforms.quantification.txt	c65e361d9cc7e6138df7016a88790dde	317639	submitted
3cc691a6-f501-4e2b-817c-d68c28e7c6a4	3cc691a6-f501-4e2b-817c-d68c28e7c6a4/isoforms.quantification.txt	c447ceb833dd7ece27b4667deee08d32	328953	submitted
3d11d6d2-40aa-4d5c-bebf-6e41627e9f65	3d11d6d2-40aa-4d5c-bebf-6e41627e9f65/isoforms.quantification.txt	bb7ed485bae39a2dbdb2ea5408bccf38	309966	submitted
3db69469-c6e5-4c38-a183-03658c2bb6b8	3db69469-c6e5-4c38-a183-03658c2bb6b8/isoforms.quantification.txt	c52b2700d33f304e1b6c0a8ae4212dfd	280533	submitted
3dbf4397-4bbf-472e-b172-edc8fc46f845	3dbf4397-4bbf-472e-b172-edc8fc46f845/isoforms.quantification.txt	3f21314cc59996ff7c36d0be2b5cc08d	239875	submitted
3dc264fa-0203-4017-8873-c0df34fde949	3dc264fa-0203-4017-8873-c0df34fde949/isoforms.quantification.txt	6784956f6c1327d062736b855ea9ec18	277963	submitted
3f816b97-e09a-4bf0-a808-d1dfb1cf6e5d	3f816b97-e09a-4bf0-a808-d1dfb1cf6e5d/isoforms.quantification.txt	822d595100a9583f4aefeaf03cd20880	241475	submitted
3f9e6d9c-ed09-41cf-8971-5f8828583ff8	3f9e6d9c-ed09-41cf-8971-5f8828583ff8/isoforms.quantification.txt	ec918725a9a633e158a1d44ece82b0a6	313240	submitted
3ff57b31-b491-44bb-89a6-a2ea2d1a1545	3ff57b31-b491-44bb-89a6-a2ea2d1a1545/isoforms.quantification.txt	c0172b2355b008059404a551b14739dc	337804	submitted
40db9e31-6aa7-48fd-bf83-0b9f933cd3ff	40db9e31-6aa7-48fd-bf83-0b9f933cd3ff/isoforms.quantification.txt	8f083518c4c136fec58ad8e117be1a9f	262537	submitted
410f612c-cbb8-45c0-9e24-2649800a000e	410f612c-cbb8-45c0-9e24-2649800a000e/isoforms.quantification.txt	40eadf0ec7622830e7bf04da2ed3298b	305686	submitted
41820981-b1ba-4e6b-b9ea-67acd836abe5	41820981-b1ba-4e6b-b9ea-67acd836abe5/isoforms.quantification.txt	cbc4fff68516ff1b42c9cca0652425b2	291392	submitted
42204cbf-cc70-4adc-80b0-aab1820f23d1	42204cbf-cc70-4adc-80b0-aab1820f23d1/isoforms.quantification.txt	8134583c2b041c446cdc4fab655cf8cb	277996	submitted
42828def-1a56-4f5c-ac31-2707b8a0f91d	42828def-1a56-4f5c-ac31-2707b8a0f91d/isoforms.quantification.txt	dee38e91b3d89823e1216b349e2fcb01	264069	submitted
42d722b6-4313-49de-8bc7-b3ce408eca74	42d722b6-4313-49de-8bc7-b3ce408eca74/isoforms.quantification.txt	6ceba9451c8f3a1d451d6ad899168b41	318384	submitted
432e7c99-3ecf-4f36-8106-ed0c67b7b44f	432e7c99-3ecf-4f36-8106-ed0c67b7b44f/isoforms.quantification.txt	83133dc8a51d56ae2327a065de77fefd	227092	submitted
43f291e4-7656-4e16-94fe-186742cd87ec	43f291e4-7656-4e16-94fe-186742cd87ec/isoforms.quantification.txt	f97a989ad056aa83d51a6b79fdeeae94	284607	submitted
44392c53-614d-4086-8cb4-580f805ea74c	44392c53-614d-4086-8cb4-580f805ea74c/isoforms.quantification.txt	16075075992ebce26b083a0c49ad5d09	284562	submitted
445e63c2-d902-4e0a-ac11-0aaef4562584	445e63c2-d902-4e0a-ac11-0aaef4562584/isoforms.quantification.txt	1b9f3c3acdd1cb922b6555832ae7dcfe	294211	submitted
